source,source_url,source_revision,source_row,observed_at,league,season,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,round,score_period,home_team_raw,away_team_raw
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,343,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-23,Willem II,VVV-Venlo,2,1,H,,,,24,source_reported_FT,Willem II,Venlo
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,155,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-26,ADO Den Haag,Vitesse,0,0,D,,,,3,source_reported_FT,Den Haag,Vitesse
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,20,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-26,AZ Alkmaar J,Almere City FC,3,4,A,,,,24,source_reported_FT,Jong AZ,Almere City
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,70,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-26,De Graafschap,FC Den Bosch,1,1,D,,,,22,source_reported_FT,De Graafschap,Den Bosch
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,235,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-26,Jong PSV,Helmond Sport,4,0,H,,,,24,source_reported_FT,Jong PSV,Helmond
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,323,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-26,Roda JC Kerkrade,VVV-Venlo,2,2,D,,,,22,source_reported_FT,Roda,Venlo
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,307,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-26,Waalwijk,FC Utrecht J,2,2,D,,,,22,source_reported_FT,Waalwijk,Jong Utrecht
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,141,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-30,ADO Den Haag,AZ Alkmaar J,1,4,A,,,,25,source_reported_FT,Den Haag,Jong AZ
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,28,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-30,Almere City FC,Roda JC Kerkrade,1,2,A,,,,25,source_reported_FT,Almere City,Roda
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,108,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-30,FC Den Bosch,FC Emmen,1,1,D,,,,25,source_reported_FT,Den Bosch,FC Emmen
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,197,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-30,FC Eindhoven,MVV,5,0,H,,,,25,source_reported_FT,Eindhoven FC,Maastricht
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,182,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-30,Vitesse,FC Dordrecht,1,2,A,,,,25,source_reported_FT,Vitesse,Dordrecht
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,336,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-30,Waalwijk,TOP Oss,2,0,H,,,,25,source_reported_FT,Waalwijk,Oss
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,80,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-31,Helmond Sport,De Graafschap,0,0,D,,,,25,source_reported_FT,Helmond,De Graafschap
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,305,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-02,FC Utrecht J,VVV-Venlo,2,2,D,,,,25,source_reported_FT,Jong Utrecht,Venlo
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,267,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-02,Jong Ajax,Willem II,2,1,H,,,,25,source_reported_FT,Jong Ajax,Willem II
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,54,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-02,Jong PSV,SC Cambuur,3,2,H,,,,25,source_reported_FT,Jong PSV,Cambuur
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,25,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-02,MVV,Almere City FC,1,1,D,,,,22,source_reported_FT,Maastricht,Almere City
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,204,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-02,Vitesse,FC Eindhoven,1,1,D,,,,22,source_reported_FT,Vitesse,Eindhoven FC
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,163,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-03,FC Dordrecht,Helmond Sport,3,0,H,,,,22,source_reported_FT,Dordrecht,Helmond
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,81,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-06,De Graafschap,Jong Ajax,4,0,H,,,,26,source_reported_FT,De Graafschap,Jong Ajax
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,109,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-06,Helmond Sport,FC Den Bosch,2,0,H,,,,26,source_reported_FT,Helmond,Den Bosch
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,285,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-06,MVV,Jong PSV,2,1,H,,,,26,source_reported_FT,Maastricht,Jong PSV
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,149,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-06,Roda JC Kerkrade,ADO Den Haag,0,3,A,,,,26,source_reported_FT,Roda,Den Haag
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,334,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-06,TOP Oss,Vitesse,1,2,A,,,,26,source_reported_FT,Oss,Vitesse
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,201,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-07,VVV-Venlo,FC Eindhoven,1,0,H,,,,26,source_reported_FT,Venlo,Eindhoven FC
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,350,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-08,Willem II,Waalwijk,2,1,H,,,,26,source_reported_FT,Willem II,Waalwijk
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,168,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-09,AZ Alkmaar J,FC Dordrecht,1,2,A,,,,26,source_reported_FT,Jong AZ,Dordrecht
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,289,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-09,Jong PSV,TOP Oss,2,0,H,,,,22,source_reported_FT,Jong PSV,Oss
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,106,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-12,FC Den Bosch,FC Eindhoven,2,1,H,,,,27,source_reported_FT,Den Bosch,Eindhoven FC
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,147,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-13,ADO Den Haag,MVV,3,0,H,,,,27,source_reported_FT,Den Haag,Maastricht
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,15,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-13,Almere City FC,Helmond Sport,0,1,A,,,,27,source_reported_FT,Almere City,Helmond
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,161,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-02-13,FC Dordrecht,FC Emmen,1,0,H,,,,27,source_reported_FT,Dordrecht,FC Emmen
