source,source_url,source_revision,source_row,observed_at,league,season,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,round,score_period,home_team_raw,away_team_raw
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,62,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-06,Odd,Start,3,0,H,,,,,source_reported_FT,Odd,Start
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,63,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-06,Valerenga,Haugesund,2,2,D,,,,,source_reported_FT,Valerenga,Haugesund
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,65,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-07,Sarpsborg 08,Molde,2,2,D,,,,,source_reported_FT,Sarpsborg 08,Molde
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,66,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-12,Sandefjord,Valerenga,0,1,A,,,,,source_reported_FT,Sandefjord,Valerenga
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,67,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-12,Start,Brann,0,1,A,,,,,source_reported_FT,Start,Brann
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,68,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-13,Haugesund,Kristiansund,3,2,H,,,,,source_reported_FT,Haugesund,Kristiansund
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,69,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-13,Molde,Bodo/Glimt,1,2,A,,,,,source_reported_FT,Molde,Bodo/Glimt
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,70,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-13,Ranheim,Odd,3,1,H,,,,,source_reported_FT,Ranheim,Odd
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,73,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-13,Stabaek,Rosenborg,0,1,A,,,,,source_reported_FT,Stabaek,Rosenborg
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,71,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-13,Stromsgodset,Sarpsborg 08,1,2,A,,,,,source_reported_FT,Stromsgodset,Sarpsborg 08
