source,source_url,source_revision,source_row,observed_at,league,season,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,round,score_period,home_team_raw,away_team_raw
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,11,2026-09-07T04:02:58Z,Ligue 1,2026-27,2026-09-06,Troyes,Strasbourg,2,6,A,,,,,90_minutes,特鲁瓦,斯特拉斯堡
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,12,2026-09-07T04:02:58Z,Bundesliga,2026-27,2026-09-06,Hamburger SV,Mainz 05,0,5,A,,,,,90_minutes,汉堡,美因茨
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,13,2026-09-07T04:02:58Z,La Liga,2026-27,2026-09-06,Valencia,Barcelona,0,5,A,,,,,90_minutes,巴伦西亚,巴塞罗那
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,14,2026-09-07T04:02:58Z,Primeira Liga,2026-27,2026-09-06,Santa Clara,Rio Ave,4,0,H,,,,,90_minutes,圣克拉拉,里奥阿维
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,15,2026-09-07T04:02:58Z,Eliteserien,2026,2026-09-06,Molde,KFUM Oslo,2,0,H,,,,,90_minutes,莫尔德,奥斯KFUM
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,16,2026-09-07T04:02:58Z,Premier League,2026-27,2026-09-06,Arsenal,Chelsea,2,1,H,,,,,90_minutes,阿森纳,切尔西
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,17,2026-09-07T04:02:58Z,Bundesliga,2026-27,2026-09-06,Eintracht Frankfurt,Augsburg,1,4,A,,,,,90_minutes,法兰克福,奥格斯堡
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,18,2026-09-07T04:02:58Z,Serie A,2026-27,2026-09-06,Bologna,Sassuolo,2,2,D,,,,,90_minutes,博洛尼亚,萨索洛
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,19,2026-09-07T04:02:58Z,La Liga,2026-27,2026-09-06,Alaves,Osasuna,5,2,H,,,,,90_minutes,阿拉维斯,奥萨苏纳
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,20,2026-09-07T04:02:58Z,La Liga,2026-27,2026-09-06,Malaga,Levante,0,0,D,,,,,90_minutes,马拉加,莱万特
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,21,2026-09-07T04:02:58Z,Serie A,2026-27,2026-09-06,Juventus,AC Milan,1,1,D,,,,,90_minutes,尤文图斯,AC米兰
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,22,2026-09-07T04:02:58Z,Ligue 1,2026-27,2026-09-06,Marseille,Paris FC,2,3,A,,,,,90_minutes,马赛,巴黎FC
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,23,2026-09-07T04:02:58Z,La Liga,2026-27,2026-09-06,Espanyol,Sevilla,1,1,D,,,,,90_minutes,西班牙人,塞维利亚
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,24,2026-09-07T04:02:58Z,Serie A Brazil,2026,2026-09-06,Botafogo,Palmeiras,0,0,D,,,,,90_minutes,博塔弗戈,帕尔梅拉斯
